galaxy,stationary_role,master_sha256,expected_in_169_profile_compilation,primary_direct_profile_eligible,primary_profile_acquisition_status,public_download_verified,profile_data_ingested,profile_source_class,independent_FEASTS_validation_overlap,do_not_substitute_validation_for_primary,notes
F583-1,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
F583-4,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
IC2574,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
IC4202,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
KK98-251,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC0024,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC0055,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC0100,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC0247,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC0289,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC0300,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC0801,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC0891,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC1003,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC1090,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC2403,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC2683,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC2841,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,1,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC2903,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,1,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC2915,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC2955,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC2976,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC2998,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC3109,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC3198,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,1,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC3521,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,1,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC3726,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC3741,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC3769,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC3877,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC3893,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC3917,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC3949,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC3953,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC3972,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC3992,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC4010,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC4013,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC4051,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC4068,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC4085,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC4088,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC4100,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC4138,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC4157,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC4183,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC4217,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC4559,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,1,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC5005,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC5033,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,1,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC5055,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,1,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC5371,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC5585,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC5907,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,0,0,known_unavailable_in_169_compilation,0,0,none_known_from_compilation,0,1,Known missing from the Hua 169-profile compilation; primary direct-profile analysis excludes unless an independently verified direct profile is found pre-fit.
NGC5985,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC6015,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC6195,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC6503,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC6674,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC6946,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC7331,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC7793,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
NGC7814,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC00128,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC00191,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC00731,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC00891,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC01281,blind,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC02259,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC02487,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC02885,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC02916,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC02953,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC03205,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
UGC03546,calibration,254e17dbe22eb8371384e3c7f301f9936181b99384518e772be861567e4e896f,1,1,public_reconstruction_in_progress,0,0,public_literature_or_survey_reconstruction_pending,0,1,Profile reported available in the Hua 169-galaxy literature compilation. Public literature/survey reconstruction is the preferred acquisition route; private communication remains last resort.
